client_id,client_account,revenue_in_millions
8599,ICICI Bank,586
8600,Microsoft,482
8601,Google,67
8602,Tata Steel,656
8603,Apollo Hospitals,358
8604,Tata Steel,482
8605,Infosys,78
8606,Wipro,919
8607,Flipkart,632
8608,Amazon,1072
8609,Wipro,312
8610,Microsoft,939
8611,Cognizant,945
8612,Tata Steel,599
8613,Flipkart,156
8614,Tata Steel,709
8615,Reliance,418
8616,Amazon,345
8617,Cognizant,313
8618,Nestle,559
8619,Infosys,332
8620,Apollo Hospitals,1041
8621,Nestle,862
8622,Wipro,330
8623,HDFC Bank,976
8624,Deloitte,762
8625,Tata Steel,105
8626,Tata Steel,517
8627,Reliance,408
8628,Amazon,386
8629,Wipro,882
8630,Deloitte,781
8631,Infosys,215
8632,Apollo Hospitals,692
8633,Apollo Hospitals,972
8634,Flipkart,802
8635,ICICI Bank,383
8636,Flipkart,557
8637,Cognizant,449
8638,Accenture,207
8639,Tata Steel,412
8640,Infosys,377
8641,Flipkart,118
8642,Google,378
8643,Nestle,846
8644,Deloitte,460
8645,Cognizant,442
8646,Nestle,896
8647,Nestle,542
8648,Apollo Hospitals,298
8649,HDFC Bank,555
8650,Wipro,566
8651,Apollo Hospitals,441
8652,Microsoft,764
8653,Apollo Hospitals,128
8654,Accenture,973
8655,Google,713
8656,Infosys,616
8657,Wipro,403
8658,Deloitte,270
8659,HDFC Bank,315
8660,Cognizant,376
8661,Infosys,817
8662,Nestle,255
8663,HDFC Bank,516
8664,Apollo Hospitals,183
8665,Apollo Hospitals,368
8666,Google,847
8667,ICICI Bank,626
8668,HDFC Bank,606
8669,Nestle,182
8670,Deloitte,569
8671,Google,944
8672,Amazon,332
8673,HDFC Bank,296
8674,Microsoft,317
8675,Wipro,183
8676,Tata Steel,523
8677,Wipro,124
8678,Apollo Hospitals,305
8679,Cognizant,385
8680,Apollo Hospitals,903
8681,Reliance,62
8682,Google,425
8683,Infosys,437
8684,Accenture,194
8685,Accenture,438
8686,Wipro,95
8687,Apollo Hospitals,1025
8688,HDFC Bank,841
8689,Microsoft,364
8690,HDFC Bank,682
8691,Wipro,1039
8692,Google,289
8693,Deloitte,235
8694,HDFC Bank,773
8695,Accenture,541
8696,Deloitte,305
8697,Amazon,304
8698,Deloitte,267
8699,Tata Steel,929
8700,Apollo Hospitals,464
8701,Apollo Hospitals,630
8702,Infosys,567
8703,Infosys,757
8704,Flipkart,123
8705,Amazon,90
8706,Nestle,978
8707,Tata Steel,338
8708,Apollo Hospitals,738
8709,Nestle,944
8710,Apollo Hospitals,546
8711,Microsoft,645
8712,Wipro,101
8713,Reliance,630
8714,Tata Steel,245
8715,Google,239
8716,Amazon,633
8717,Cognizant,689
8718,HDFC Bank,100
8719,Google,95
8720,Accenture,786
8721,Wipro,509
8722,Cognizant,194
8723,Flipkart,1046
8724,Nestle,1040
8725,Cognizant,321
8726,Reliance,815
8727,Apollo Hospitals,650
8728,Amazon,970
8729,Microsoft,468
8730,Tata Steel,829
8731,Tata Steel,346
8732,Wipro,156
8733,Wipro,399
8734,Google,118
8735,Reliance,491
8736,ICICI Bank,530
8737,Nestle,994
8738,Google,685
8739,Nestle,860
8740,ICICI Bank,473
8741,HDFC Bank,494
8742,HDFC Bank,382
8743,Accenture,871
8744,Flipkart,716
8745,Cognizant,418
8746,Tata Steel,325
8747,Flipkart,159
8748,Cognizant,919
8749,Amazon,423
8750,Apollo Hospitals,537
8751,Reliance,927
8752,Nestle,985
8753,Wipro,776
8754,Tata Steel,266
8755,Flipkart,494
8756,Flipkart,328
8757,ICICI Bank,543
8758,Microsoft,711
8759,Accenture,106
8760,Cognizant,737
8761,Google,971
8762,Apollo Hospitals,365
8763,Wipro,47
8764,Deloitte,599
8765,Tata Steel,542
8766,Deloitte,645
8767,Deloitte,592
8768,Apollo Hospitals,449
8769,ICICI Bank,131
8770,Amazon,126
8771,Wipro,338
8772,Wipro,604
8773,Microsoft,561
8774,Wipro,620
8775,Cognizant,87
8776,Microsoft,668
8777,Apollo Hospitals,691
8778,Cognizant,364
8779,Cognizant,517
8780,Microsoft,830
8781,Accenture,606
8782,Deloitte,166
8783,Microsoft,403
8784,Apollo Hospitals,661
8785,Nestle,480
8786,Apollo Hospitals,127
8787,Google,317
8788,ICICI Bank,1016
8789,Wipro,963
8790,HDFC Bank,632
8791,Accenture,181
8792,HDFC Bank,597
8793,Nestle,649
8794,Wipro,491
8795,Accenture,687
8796,Cognizant,448
8797,Infosys,253
8798,Tata Steel,760
8799,Cognizant,937
8800,Accenture,710
8801,Accenture,189
8802,Reliance,970
8803,Wipro,287
8804,Accenture,867
8805,Flipkart,589
8806,Infosys,522
8807,Accenture,934
8808,Nestle,379
8809,HDFC Bank,512
8810,HDFC Bank,117
8811,Tata Steel,444
8812,Accenture,924
8813,Wipro,609
8814,HDFC Bank,96
8815,HDFC Bank,526
8816,ICICI Bank,293
8817,Reliance,154
8818,Apollo Hospitals,171
8819,Nestle,658
8820,Amazon,334
8821,Microsoft,518
8822,Deloitte,307
8823,Cognizant,505
8824,Amazon,879
8825,Microsoft,144
8826,Amazon,586
8827,Google,663
8828,ICICI Bank,532
8829,Deloitte,118
8830,Tata Steel,794
8831,Google,269
8832,Apollo Hospitals,262
8833,ICICI Bank,179
8834,Deloitte,217
8835,Flipkart,281
8836,Infosys,771
8837,Nestle,634
8838,Wipro,915
8839,Microsoft,1014
8840,Nestle,765
8841,Deloitte,89
8842,HDFC Bank,90
8843,Accenture,223
8844,Tata Steel,663
8845,Apollo Hospitals,1044
8846,HDFC Bank,87
8847,Amazon,469
8848,Nestle,152
8849,Google,950
8850,Amazon,384
8851,Infosys,123
8852,Reliance,893
8853,Microsoft,926
8854,ICICI Bank,185
8855,Deloitte,490
8856,Reliance,912
8857,Nestle,332
8858,Accenture,679
8859,Amazon,245
8860,Accenture,623
8861,Infosys,587
8862,Tata Steel,790
8863,Cognizant,167
8864,Accenture,967
8865,ICICI Bank,96
8866,Microsoft,517
8867,Amazon,755
8868,Tata Steel,315
8869,Nestle,489
8870,Wipro,780
8871,Flipkart,1070
8872,Reliance,489
8873,Reliance,341
8874,ICICI Bank,373
8875,ICICI Bank,377
8876,Google,441
8877,Apollo Hospitals,723
8878,Apollo Hospitals,541
8879,Deloitte,840
8880,Microsoft,380
8881,Wipro,212
8882,Accenture,701
8883,Wipro,483
8884,Tata Steel,649
8885,Microsoft,162
8886,Wipro,155
8887,Nestle,569
8888,HDFC Bank,161
8889,ICICI Bank,533
8890,Google,344
8891,Amazon,790
8892,Accenture,798
8893,Apollo Hospitals,367
8894,Microsoft,727
8895,Reliance,604
8896,Google,676
8897,Wipro,849
8898,Flipkart,209
8899,Wipro,961
8900,Reliance,112
8901,Accenture,795
8902,Nestle,911
8903,Amazon,756
8904,Infosys,199
8905,Google,399
8906,Infosys,692
8907,HDFC Bank,118
8908,Apollo Hospitals,1030
8909,Wipro,968
8910,Reliance,316
8911,Infosys,250
8912,Microsoft,861
8913,Flipkart,261
8914,Flipkart,901
8915,ICICI Bank,760
8916,Google,475
8917,Wipro,487
8918,Accenture,931
8919,Google,521
8920,Google,670
8921,Flipkart,277
8922,Tata Steel,824
8923,Microsoft,371
8924,Tata Steel,1037
8925,Reliance,171
8926,Deloitte,873
8927,HDFC Bank,250
8928,Nestle,601
8929,Accenture,426
8930,Google,937
8931,Accenture,147
8932,Cognizant,326
8933,Reliance,592
8934,Google,330
8935,Cognizant,633
8936,Accenture,554
8937,ICICI Bank,314
8938,Microsoft,777
8939,Reliance,660
8940,Google,668
8941,HDFC Bank,130
8942,Wipro,760
8943,Tata Steel,574
8944,Flipkart,531
8945,Apollo Hospitals,923
8946,Wipro,465
8947,Accenture,153
8948,Tata Steel,212
8949,Accenture,561
8950,Tata Steel,214
8951,Google,700
8952,Accenture,457
8953,Flipkart,69
8954,Apollo Hospitals,461
8955,Wipro,217
8956,Microsoft,138
8957,Google,911
8958,Amazon,687
8959,Tata Steel,581
8960,Cognizant,586
8961,Microsoft,115
8962,ICICI Bank,1027
8963,ICICI Bank,557
8964,ICICI Bank,210
8965,Infosys,371
8966,Cognizant,149
8967,Deloitte,352
8968,Amazon,891
8969,Tata Steel,417
8970,Microsoft,363
8971,Accenture,982
8972,ICICI Bank,88
8973,Accenture,154
8974,Microsoft,883
8975,Cognizant,708
8976,Reliance,910
8977,Wipro,610
8978,Apollo Hospitals,103
8979,Tata Steel,747
8980,Cognizant,452
8981,Google,431
8982,Infosys,717
8983,Flipkart,148
8984,Google,873
8985,Deloitte,156
8986,Amazon,843
8987,Microsoft,751
8988,HDFC Bank,85
8989,Wipro,331
8990,Reliance,151
8991,Apollo Hospitals,879
8992,Google,760
8993,Google,267
8994,Microsoft,171
8995,Reliance,122
8996,HDFC Bank,867
8997,Microsoft,687
8998,Deloitte,426
8999,Infosys,149
9000,Nestle,681
9001,Wipro,818
9002,Accenture,653
9003,Accenture,531
9004,Nestle,457
9005,Flipkart,595
9006,Accenture,468
9007,Flipkart,772
9008,Deloitte,319
9009,Cognizant,555
9010,HDFC Bank,879
9011,Accenture,620
9012,Infosys,69
9013,Tata Steel,72
9014,Microsoft,889
9015,Google,162
9016,Amazon,503
9017,Nestle,917
9018,Flipkart,690
9019,Wipro,324
9020,HDFC Bank,543
9021,Wipro,571
9022,Apollo Hospitals,832
9023,Amazon,750
9024,Wipro,93
9025,Flipkart,728
9026,Reliance,816
9027,Tata Steel,748
9028,HDFC Bank,132
9029,Nestle,119
9030,Flipkart,529
9031,Reliance,570
9032,Google,1009
9033,Flipkart,456
9034,Apollo Hospitals,513
9035,Flipkart,227
9036,HDFC Bank,820
9037,Accenture,892
9038,Flipkart,860
9039,ICICI Bank,982
9040,Nestle,394
9041,HDFC Bank,82
9042,HDFC Bank,127
9043,Deloitte,765
9044,Tata Steel,700
9045,Nestle,224
9046,Amazon,519
9047,Apollo Hospitals,379
9048,Wipro,798
9049,Apollo Hospitals,525
9050,Nestle,109
9051,Nestle,761
9052,Accenture,91
9053,Tata Steel,608
9054,Accenture,999
9055,Tata Steel,795
9056,Wipro,140
9057,Deloitte,158
9058,Deloitte,605
9059,Deloitte,576
9060,ICICI Bank,388
9061,Tata Steel,738
9062,Microsoft,466
9063,HDFC Bank,84
9064,Deloitte,369
9065,HDFC Bank,503
9066,Google,389
9067,Reliance,337
9068,Microsoft,969
9069,Accenture,690
9070,Deloitte,421
9071,Cognizant,227
9072,Google,612
9073,Amazon,721
9074,Apollo Hospitals,571
9075,Microsoft,991
9076,Nestle,829
9077,Nestle,735
9078,Amazon,450
9079,Apollo Hospitals,424
9080,Accenture,413
9081,HDFC Bank,139
9082,Tata Steel,578
9083,HDFC Bank,539
9084,Tata Steel,208
9085,HDFC Bank,674
9086,Deloitte,825
9087,Cognizant,101
9088,Flipkart,539
9089,HDFC Bank,890
9090,Reliance,96
9091,Cognizant,353
9092,Nestle,509
9093,Flipkart,218
9094,Reliance,101
9095,Infosys,654
9096,Reliance,653
9097,Amazon,508
9098,Wipro,426
9099,Apollo Hospitals,582
9100,Amazon,667
9101,Wipro,688
9102,Google,539
9103,Flipkart,749
9104,Microsoft,247
9105,Microsoft,691
9106,Nestle,172
9107,Apollo Hospitals,94
9108,Wipro,608
9109,ICICI Bank,544
9110,Microsoft,102
9111,Deloitte,291
9112,Nestle,638
9113,Nestle,757
9114,Wipro,951
9115,Nestle,328
9116,ICICI Bank,371
9117,Wipro,495
9118,Cognizant,349
9119,Flipkart,490
9120,Microsoft,1034
9121,Tata Steel,494
9122,Amazon,548
9123,Apollo Hospitals,82
9124,HDFC Bank,241
9125,Wipro,172
9126,Reliance,625
9127,ICICI Bank,717
9128,Deloitte,186
9129,Apollo Hospitals,484
9130,Cognizant,503
9131,Wipro,1070
9132,HDFC Bank,564
9133,Google,637
9134,Reliance,670
9135,Microsoft,195
9136,Cognizant,339
9137,Flipkart,856
9138,Reliance,464
9139,Reliance,558
9140,Nestle,545
9141,Google,327
9142,Infosys,711
9143,Flipkart,1037
9144,Cognizant,472
9145,Reliance,848
9146,Microsoft,114
9147,Apollo Hospitals,436
9148,Infosys,137
9149,Wipro,965
9150,Tata Steel,882
9151,Infosys,1006
9152,Wipro,642
9153,Microsoft,408
9154,Wipro,300
9155,ICICI Bank,595
9156,Google,686
9157,Apollo Hospitals,813
9158,Accenture,788
9159,ICICI Bank,758
9160,Wipro,735
9161,HDFC Bank,209
9162,Deloitte,91
9163,Wipro,819
9164,Reliance,843
9165,Google,485
9166,Deloitte,773
9167,Reliance,715
9168,Infosys,1045
9169,Tata Steel,190
9170,Accenture,586
9171,Reliance,760
9172,Accenture,1019
9173,Tata Steel,565
9174,Apollo Hospitals,823
9175,Infosys,575
9176,Reliance,137
9177,Microsoft,230
9178,Apollo Hospitals,778
9179,Deloitte,1053
9180,Microsoft,193
9181,Microsoft,747
9182,Nestle,131
9183,Infosys,972
9184,HDFC Bank,955
9185,Cognizant,125
9186,Flipkart,121
9187,Infosys,763
9188,Deloitte,897
9189,Flipkart,310
9190,ICICI Bank,433
9191,Cognizant,255
9192,Microsoft,1032
9193,Wipro,501
9194,Wipro,328
9195,Reliance,759
9196,Accenture,113
9197,HDFC Bank,581
9198,Tata Steel,376
9199,Wipro,288
9200,Deloitte,129
9201,Nestle,129
9202,Tata Steel,244
9203,Deloitte,731
9204,Accenture,590
9205,Accenture,794
9206,Infosys,686
9207,Wipro,757
9208,Accenture,727
9209,Nestle,1032
9210,Wipro,290
9211,ICICI Bank,660
9212,Reliance,71
9213,Apollo Hospitals,843
9214,Google,465
9215,Microsoft,98
9216,Apollo Hospitals,317
9217,Nestle,500
9218,ICICI Bank,801
9219,Reliance,709
9220,Deloitte,541
9221,Infosys,841
9222,HDFC Bank,565
9223,HDFC Bank,950
9224,Flipkart,952
9225,Tata Steel,849
9226,Flipkart,581
9227,Nestle,374
9228,Tata Steel,617
9229,Infosys,562
9230,Nestle,378
9231,Amazon,543
9232,Cognizant,714
9233,Microsoft,257
9234,Cognizant,466
9235,Accenture,111
9236,Deloitte,168
9237,Amazon,829
9238,Accenture,715
9239,Flipkart,684
9240,Flipkart,570
9241,Google,256
9242,Microsoft,395
9243,Accenture,527
9244,Microsoft,661
9245,Apollo Hospitals,226
9246,Microsoft,263
9247,Deloitte,794
9248,Deloitte,525
9249,ICICI Bank,289
9250,Tata Steel,112
9251,Flipkart,708
9252,Accenture,591
9253,Flipkart,165
9254,Accenture,308
9255,Cognizant,585
9256,Deloitte,139
9257,Wipro,277
9258,Reliance,335
9259,Wipro,429
9260,Infosys,690
9261,Google,689
9262,Amazon,754
9263,Infosys,589
9264,Flipkart,1045
9265,HDFC Bank,1058
9266,Reliance,804
9267,Nestle,68
9268,Wipro,839
9269,Deloitte,260
9270,Apollo Hospitals,700
9271,Microsoft,635
9272,Cognizant,650
9273,Cognizant,296
9274,Accenture,185
9275,Flipkart,257
9276,Apollo Hospitals,448
9277,Deloitte,816
9278,Amazon,314
9279,Cognizant,507
9280,Google,213
9281,Flipkart,734
9282,ICICI Bank,571
9283,Google,940
9284,ICICI Bank,80
9285,ICICI Bank,644
9286,Wipro,365
9287,Deloitte,261
9288,Flipkart,211
9289,Apollo Hospitals,1024
9290,Flipkart,709
9291,Flipkart,122
9292,HDFC Bank,778
9293,Reliance,717
9294,Accenture,353
9295,Tata Steel,117
9296,Accenture,352
9297,Accenture,158
9298,Nestle,1034
9299,Reliance,609
9300,Google,572
9301,Tata Steel,594
9302,Tata Steel,555
9303,Apollo Hospitals,893
9304,Nestle,284
9305,Google,600
9306,Nestle,865
9307,Amazon,448
9308,Nestle,898
9309,Tata Steel,183
9310,Google,621
9311,HDFC Bank,254
9312,Deloitte,451
9313,Apollo Hospitals,573
9314,Cognizant,732
9315,ICICI Bank,169
9316,Deloitte,315
9317,ICICI Bank,407
9318,Tata Steel,933
9319,Infosys,863
9320,Tata Steel,108
9321,Reliance,975
9322,ICICI Bank,354
9323,Deloitte,579
9324,Apollo Hospitals,105
9325,Deloitte,978
9326,HDFC Bank,1027
9327,HDFC Bank,1070
9328,Deloitte,640
9329,Nestle,857
9330,Nestle,399
9331,Apollo Hospitals,152
9332,Wipro,196
9333,Wipro,821
9334,ICICI Bank,655
9335,Accenture,907
9336,Deloitte,785
9337,Infosys,868
9338,Accenture,695
9339,Deloitte,560
9340,Deloitte,718
9341,Google,241
9342,Apollo Hospitals,580
9343,Infosys,760
9344,Apollo Hospitals,878
9345,Apollo Hospitals,811
9346,Google,835
9347,Microsoft,673
9348,Amazon,397
9349,Google,107
9350,Nestle,879
9351,Amazon,731
9352,Accenture,365
9353,Tata Steel,1001
9354,Google,684
9355,Nestle,497
9356,Nestle,299
9357,Nestle,726
9358,Microsoft,122
9359,Infosys,515
9360,Nestle,548
9361,Cognizant,787
9362,Infosys,257
9363,HDFC Bank,854
9364,Infosys,211
9365,Reliance,940
9366,Amazon,701
9367,Google,353
9368,Apollo Hospitals,720
9369,ICICI Bank,716
9370,Cognizant,479
9371,Wipro,561
9372,Infosys,779
9373,Accenture,799
9374,Deloitte,753
9375,Wipro,301
9376,Cognizant,582
9377,Amazon,713
9378,Flipkart,146
9379,Apollo Hospitals,670
9380,Nestle,933
9381,HDFC Bank,440
9382,Nestle,492
9383,Apollo Hospitals,544
9384,Infosys,709
9385,Accenture,236
9386,Microsoft,721
9387,Tata Steel,73
9388,Apollo Hospitals,861
9389,Nestle,836
9390,Google,98
9391,Tata Steel,600
9392,Microsoft,846
9393,ICICI Bank,308
9394,Nestle,1038
9395,Flipkart,577
9396,Accenture,402
9397,Cognizant,299
9398,Cognizant,268
9399,HDFC Bank,410
9400,HDFC Bank,804
9401,Cognizant,837
9402,Amazon,767
9403,Tata Steel,361
9404,Wipro,500
9405,Google,174
9406,Accenture,470
9407,Google,324
9408,Google,402
9409,Reliance,643
9410,HDFC Bank,478
9411,ICICI Bank,662
9412,Cognizant,412
9413,Flipkart,457
9414,Accenture,857
9415,Apollo Hospitals,215
9416,HDFC Bank,598
9417,Cognizant,280
9418,Flipkart,98
9419,Cognizant,722
9420,HDFC Bank,557
9421,Cognizant,558
9422,Microsoft,749
9423,Cognizant,653
9424,Wipro,67
9425,ICICI Bank,650
9426,Apollo Hospitals,662
9427,Cognizant,132
9428,Tata Steel,742
9429,Cognizant,90
9430,Cognizant,845
9431,Apollo Hospitals,155
9432,Flipkart,337
9433,Flipkart,527
9434,ICICI Bank,528
9435,ICICI Bank,100
9436,Apollo Hospitals,1019
9437,Accenture,421
9438,Tata Steel,339
9439,Apollo Hospitals,214
9440,Nestle,107
9441,ICICI Bank,441
9442,Reliance,378
9443,Wipro,647
9444,Microsoft,92
9445,ICICI Bank,677
9446,Microsoft,435
9447,Microsoft,801
9448,Infosys,648
9449,Reliance,674
9450,Tata Steel,1032
9451,Microsoft,593
9452,Nestle,266
9453,Cognizant,161
9454,Deloitte,784
9455,Amazon,516
9456,Cognizant,730
9457,Accenture,570
9458,Reliance,696
9459,Apollo Hospitals,113
9460,Wipro,182
9461,Infosys,864
9462,Wipro,586
9463,Flipkart,635
9464,Infosys,93
9465,ICICI Bank,743
9466,Amazon,638
9467,Wipro,1007
9468,Google,110
9469,Tata Steel,638
9470,Accenture,1056
9471,Amazon,580
9472,Apollo Hospitals,840
9473,Microsoft,1039
9474,HDFC Bank,559
9475,ICICI Bank,391
9476,Wipro,362
9477,Wipro,877
9478,Flipkart,903
9479,Wipro,205
9480,Amazon,360
9481,Accenture,670
9482,Reliance,367
9483,HDFC Bank,669
9484,ICICI Bank,359
9485,Apollo Hospitals,564
9486,ICICI Bank,930
9487,Tata Steel,852
9488,HDFC Bank,755
9489,Accenture,657
9490,Apollo Hospitals,470
9491,Accenture,683
9492,Apollo Hospitals,947
9493,Google,507
9494,Apollo Hospitals,874
9495,Google,616
9496,Tata Steel,471
9497,Tata Steel,393
9498,Flipkart,652
9499,Amazon,513
9500,Google,506
9501,Flipkart,626
9502,Reliance,1007
9503,Cognizant,295
9504,Tata Steel,498
9505,Infosys,1008
9506,ICICI Bank,676
9507,Apollo Hospitals,1007
9508,Microsoft,731
9509,ICICI Bank,380
9510,Reliance,755
9511,Amazon,694
9512,Tata Steel,772
9513,Cognizant,569
9514,Wipro,345
9515,Wipro,929
9516,ICICI Bank,840
9517,Tata Steel,808
9518,Tata Steel,896
9519,Nestle,134
9520,Google,215
9521,Cognizant,439
9522,ICICI Bank,151
9523,Microsoft,442
9524,Tata Steel,113
9525,Wipro,860
9526,Deloitte,689
9527,Amazon,685
9528,Reliance,783
9529,Accenture,827
9530,Microsoft,190
9531,ICICI Bank,258
9532,Nestle,1076
9533,Amazon,591
9534,Google,302
9535,Nestle,939
9536,HDFC Bank,833
9537,Reliance,501
9538,Amazon,669
9539,Infosys,325
9540,Microsoft,1054
9541,Apollo Hospitals,565
9542,Amazon,122
9543,Deloitte,190
9544,Deloitte,694
9545,Flipkart,841
9546,Microsoft,704
9547,Flipkart,542
9548,Amazon,950
9549,Flipkart,848
9550,Microsoft,103
9551,Cognizant,549
9552,Flipkart,92
9553,Nestle,501
9554,Accenture,155
9555,Tata Steel,724
9556,HDFC Bank,832
9557,Cognizant,576
9558,Google,1041
9559,Accenture,386
9560,Amazon,646
9561,Accenture,92
9562,Flipkart,969
9563,ICICI Bank,77
9564,Deloitte,178
9565,Cognizant,823
9566,HDFC Bank,487
9567,Cognizant,147
9568,Tata Steel,162
9569,Tata Steel,783
9570,Reliance,166
9571,Reliance,582
9572,Accenture,596
9573,ICICI Bank,715
9574,Reliance,736
9575,Tata Steel,855
9576,Google,938
9577,Cognizant,707
9578,Tata Steel,690
9579,Microsoft,736
9580,ICICI Bank,144
9581,Wipro,154
9582,Tata Steel,330
9583,Microsoft,472
9584,ICICI Bank,1018
9585,Cognizant,513
9586,Flipkart,677
9587,Amazon,464
9588,HDFC Bank,980
9589,Reliance,780
9590,Amazon,699
9591,Apollo Hospitals,584
9592,Nestle,89
9593,Deloitte,667
9594,Apollo Hospitals,198
9595,Microsoft,285
9596,Tata Steel,593
9597,Flipkart,422
9598,Nestle,98
9599,HDFC Bank,592
9600,Tata Steel,806
9601,Wipro,732
9602,Cognizant,815
9603,Microsoft,66
9604,Nestle,1020
9605,Flipkart,598
9606,Tata Steel,586
9607,Reliance,775
9608,Apollo Hospitals,850
9609,Amazon,487
9610,Amazon,620
9611,Cognizant,963
9612,HDFC Bank,534
9613,Wipro,74
9614,Amazon,65
9615,Flipkart,238
9616,Accenture,603
9617,Cognizant,532
9618,Infosys,77
9619,Tata Steel,673
9620,Amazon,565
9621,Wipro,488
9622,Deloitte,705
9623,Wipro,452
9624,Cognizant,657
9625,Flipkart,335
9626,Amazon,677
9627,ICICI Bank,167
9628,Microsoft,136
9629,Flipkart,628
9630,Reliance,317
9631,Infosys,825
9632,Cognizant,245
9633,Google,1049
9634,Amazon,504
9635,Microsoft,571
9636,Amazon,111
9637,Flipkart,266
9638,Cognizant,168
9639,Amazon,389
9640,Deloitte,442
9641,Amazon,779
9642,ICICI Bank,439
9643,Infosys,525
9644,Deloitte,1062
9645,Reliance,136
9646,Tata Steel,149
9647,Google,741
9648,HDFC Bank,876
9649,Nestle,95
9650,Tata Steel,311
9651,Flipkart,392
9652,Cognizant,892
9653,Tata Steel,1084
9654,Flipkart,954
9655,ICICI Bank,93
9656,Cognizant,328
9657,Wipro,387
9658,Amazon,1073
9659,Infosys,331
9660,Flipkart,786
9661,Apollo Hospitals,627
9662,Tata Steel,967
9663,Apollo Hospitals,697
9664,Accenture,941
9665,ICICI Bank,121
9666,Amazon,264
9667,Reliance,163
9668,Microsoft,510
9669,HDFC Bank,270
9670,Infosys,533
9671,Infosys,349
9672,Cognizant,121
9673,Nestle,950
9674,Reliance,384
9675,Google,375
9676,Microsoft,583
9677,Reliance,396
9678,Wipro,678
9679,ICICI Bank,971
9680,Deloitte,403
9681,Amazon,727
9682,Cognizant,572
9683,HDFC Bank,331
9684,Infosys,513
9685,ICICI Bank,972
9686,Flipkart,597
9687,ICICI Bank,832
9688,Amazon,554
9689,Google,559
9690,Reliance,949
9691,Deloitte,856
9692,Tata Steel,778
9693,Deloitte,323
9694,Cognizant,1016
9695,Microsoft,392
9696,Wipro,785
9697,Nestle,1016
9698,Apollo Hospitals,784
9699,Nestle,597
9700,Amazon,549
9701,Wipro,388
9702,Microsoft,483
9703,Nestle,807
9704,Deloitte,465
9705,Apollo Hospitals,536
9706,Amazon,43
9707,Reliance,463
9708,Cognizant,740
9709,Tata Steel,576
9710,Cognizant,588
9711,Google,891
9712,ICICI Bank,690
9713,Deloitte,475
9714,Cognizant,824
9715,Apollo Hospitals,397
9716,Tata Steel,458
9717,Reliance,1073
9718,Reliance,409
9719,Wipro,853
9720,Nestle,550
9721,Microsoft,772
9722,Google,665
9723,Google,151
9724,Tata Steel,659
9725,Deloitte,159
9726,ICICI Bank,1031
9727,Amazon,735
9728,Microsoft,402
9729,Microsoft,781
9730,HDFC Bank,245
9731,Accenture,281
9732,Apollo Hospitals,141
9733,Wipro,490
9734,Tata Steel,472
9735,Google,446
9736,Microsoft,1072
9737,Infosys,564
9738,Flipkart,610
9739,Deloitte,851
9740,Wipro,722
9741,Cognizant,71
9742,HDFC Bank,517
9743,Cognizant,968
9744,ICICI Bank,578
9745,Cognizant,692
9746,Nestle,85
9747,Reliance,369
9748,Google,707
9749,Cognizant,990
9750,Cognizant,700
9751,Amazon,456
9752,ICICI Bank,548
9753,ICICI Bank,611
9754,Flipkart,625
9755,Google,626
9756,Apollo Hospitals,933
9757,HDFC Bank,965
9758,Cognizant,690
9759,Amazon,808
9760,Reliance,1018
9761,Reliance,219
9762,Tata Steel,308
9763,Google,497
9764,Wipro,1084
9765,Tata Steel,123
9766,Amazon,371
9767,Amazon,509
9768,Amazon,1070
9769,Google,493
9770,Deloitte,758
9771,ICICI Bank,976
9772,Amazon,525
